date,"('ICLN', 'ICLN')","('XLE', 'XLE')","('VIX', '^VIX')","('Brent', 'BZ=F')","('SP500', '^GSPC')",dgs10,carbon_eua
2013-07-24,7.593062400817871,53.18474197387695,13.180000305175781,107.19000244140625,1685.93994140625,2.61,4.27
2013-07-25,7.577024459838867,53.53861618041992,12.970000267028809,107.6500015258789,1690.25,2.61,4.27
2013-07-26,7.520899295806885,53.40351486206055,12.720000267028809,107.16999816894531,1691.6500244140625,2.58,4.3
2013-07-29,7.456756114959717,52.95956802368164,13.390000343322754,107.44999694824219,1685.3299560546875,2.61,4.3
2013-07-30,7.488828659057617,52.856605529785156,13.390000343322754,106.91000366210938,1685.9599609375,2.63,4.26
2013-07-31,7.47279167175293,53.03031921386719,13.449999809265137,107.69999694824219,1685.72998046875,2.6,4.31
2013-08-01,7.641170024871826,53.892513275146484,12.9399995803833,109.54000091552734,1706.8699951171875,2.74,4.32
2013-08-02,7.705315589904785,53.654449462890625,11.979999542236328,108.94999694824219,1709.6700439453125,2.63,4.37
2013-08-05,7.761438846588135,53.5257682800293,11.84000015258789,108.69999694824219,1707.1400146484375,2.67,4.4
2013-08-06,7.713332176208496,53.1976203918457,12.720000267028809,108.18000030517578,1697.3699951171875,2.67,4.49
2013-08-07,7.488828659057617,53.01103591918945,12.979999542236328,107.44000244140625,1690.9100341796875,2.61,4.43
2013-08-08,7.5850443840026855,53.300575256347656,12.729999542236328,106.68000030517578,1697.47998046875,2.58,4.5
2013-08-09,7.617116451263428,53.13970947265625,13.40999984741211,108.22000122070312,1691.4200439453125,2.57,4.43
2013-08-12,7.6812591552734375,52.91450500488281,12.8100004196167,108.97000122070312,1689.469970703125,2.61,4.3
2013-08-13,7.6812591552734375,53.01103591918945,12.3100004196167,109.81999969482422,1694.1600341796875,2.71,4.28
2013-08-14,7.641170024871826,52.76654052734375,13.039999961853027,110.19999694824219,1685.3900146484375,2.71,4.34
2013-08-15,7.488828659057617,52.476985931396484,14.729999542236328,111.11000061035156,1661.3199462890625,2.77,4.34
2013-08-16,7.5048627853393555,52.26469039916992,14.369999885559082,111.16999816894531,1655.8299560546875,2.84,4.34
2013-08-19,7.304413795471191,51.434661865234375,15.100000381469727,,1646.06005859375,2.88,4.31
2013-08-20,7.304413795471191,51.749942779541016,14.90999984741211,110.1500015258789,1652.3499755859375,2.82,4.34
2013-08-21,7.240270614624023,51.46683120727539,15.9399995803833,109.80999755859375,1642.800048828125,2.87,4.36
2013-08-22,7.400627613067627,52.23249435424805,14.760000228881836,109.9000015258789,1656.9599609375,2.9,4.51
2013-08-23,7.448738098144531,52.60567855834961,13.979999542236328,111.04000091552734,1663.5,2.82,4.42
2013-08-26,7.288376808166504,52.51560592651367,14.989999771118164,110.7300033569336,1656.780029296875,2.79,4.41
2013-08-27,7.095943927764893,52.18745803833008,16.770000457763672,114.36000061035156,1630.47998046875,2.72,4.53
2013-08-28,7.1119794845581055,53.05607604980469,16.489999771118164,116.61000061035156,1634.9599609375,2.78,4.59
2013-08-29,7.128018379211426,52.50273513793945,16.809999465942383,115.16000366210938,1638.1700439453125,2.75,4.58
2013-08-30,7.144052982330322,52.48342514038086,17.010000228881836,114.01000213623047,1632.969970703125,2.78,4.55
2013-09-03,7.328469276428223,52.86948013305664,16.610000610351562,115.68000030517578,1639.77001953125,2.86,4.4
2013-09-04,7.288376808166504,53.15256881713867,15.880000114440918,114.91000366210938,1653.0799560546875,2.9,4.54
2013-09-05,7.4647746086120605,53.332733154296875,15.770000457763672,115.26000213623047,1655.0799560546875,2.98,4.95
2013-09-06,7.5369367599487305,53.32628631591797,15.850000381469727,116.12000274658203,1655.1700439453125,2.94,5.32
2013-09-09,7.577024459838867,53.92467498779297,15.630000114440918,113.72000122070312,1671.7099609375,2.9,5.3
2013-09-10,7.649187088012695,53.9439697265625,14.529999732971191,111.25,1683.989990234375,2.96,5.12
2013-09-11,7.69729471206665,54.35576629638672,13.819999694824219,111.5,1689.1300048828125,2.93,5.25
2013-09-12,7.593062400817871,54.0340690612793,14.289999961853027,112.62999725341797,1683.4200439453125,2.92,5.61
2013-09-13,7.641170024871826,54.01476287841797,14.15999984741211,112.77999877929688,1687.989990234375,2.9,5.39
2013-09-16,7.713332176208496,54.001888275146484,14.380000114440918,,1697.5999755859375,2.88,5.46
2013-09-17,7.689278602600098,54.24637985229492,14.529999732971191,,1704.760009765625,2.86,5.66
2013-09-18,7.8897294998168945,54.902671813964844,13.59000015258789,110.5999984741211,1725.52001953125,2.69,5.52
2013-09-19,7.841619968414307,54.76756286621094,13.15999984741211,108.76000213623047,1722.3399658203125,2.76,5.35
2013-09-20,7.745404243469238,54.323486328125,13.119999885559082,109.22000122070312,1709.9100341796875,2.75,5.35
2013-09-23,7.825584411621094,54.05846405029297,14.3100004196167,108.16000366210938,1701.8399658203125,2.72,5.41
2013-09-24,7.8336029052734375,54.110164642333984,14.079999923706055,108.63999938964844,1697.4200439453125,2.67,5.37
2013-09-25,7.857658386230469,54.09723663330078,14.010000228881836,108.31999969482422,1692.77001953125,2.63,5.37
2013-09-26,8.00999927520752,54.19419479370117,14.0600004196167,109.20999908447266,1698.6700439453125,2.66,5.46
2013-09-27,8.11423397064209,54.00674819946289,15.460000038146973,108.62999725341797,1691.75,2.64,5.39
2013-09-30,8.210451126098633,53.59306335449219,16.600000381469727,108.37000274658203,1681.550048828125,2.64,5.02
2013-10-01,8.314682960510254,53.935630798339844,15.539999961853027,107.94000244140625,1695.0,2.66,5.14
2013-10-02,8.386847496032715,54.05846405029297,16.600000381469727,109.19000244140625,1693.8699951171875,2.63,5.27
2013-10-03,8.378826141357422,53.58657455444336,17.670000076293945,109.0,1678.6600341796875,2.62,5.19
2013-10-04,8.483060836791992,54.12955856323242,16.739999771118164,109.45999908447266,1690.5,2.66,5.09
2013-10-07,8.346753120422363,53.68354034423828,19.40999984741211,109.68000030517578,1676.1199951171875,2.65,4.95
2013-10-08,8.338739395141602,53.10826110839844,20.34000015258789,110.16000366210938,1655.449951171875,2.66,4.85
2013-10-09,8.37081241607666,52.920799255371094,19.600000381469727,109.05999755859375,1656.4000244140625,2.68,4.78
2013-10-10,8.523152351379395,53.9033203125,16.479999542236328,111.80000305175781,1692.56005859375,2.71,4.75
2013-10-11,8.523152351379395,54.48508071899414,15.720000267028809,111.27999877929688,1703.199951171875,2.7,4.6
2013-10-14,8.571259498596191,54.8535270690918,16.06999969482422,111.04000091552734,1710.1400146484375,2.7,4.8
2013-10-15,8.563240051269531,54.65314483642578,18.65999984741211,109.95999908447266,1698.06005859375,2.75,4.94
2013-10-16,8.683511734008789,55.47408676147461,14.710000038146973,110.86000061035156,1721.5400390625,2.69,5.32
2013-10-17,8.819819450378418,55.590423583984375,13.479999542236328,110.97000122070312,1733.1500244140625,2.61,5.16
2013-10-18,8.948107719421387,56.198028564453125,13.039999961853027,,1744.5,2.6,5.11
2013-10-21,8.940088272094727,55.94594955444336,13.15999984741211,109.63999938964844,1744.6600341796875,2.63,4.57
2013-10-22,9.012248039245605,56.25621032714844,13.329999923706055,109.97000122070312,1754.6700439453125,2.54,4.69
2013-10-23,8.779728889465332,55.37710952758789,13.420000076293945,107.80000305175781,1746.3800048828125,2.51,4.6
2013-10-24,8.739636421203613,55.64214324951172,13.199999809265137,106.98999786376953,1752.0699462890625,2.53,4.65
2013-10-25,8.603330612182617,55.97825622558594,13.09000015258789,106.93000030517578,1759.77001953125,2.53,4.99
2013-10-28,8.515132904052734,56.02351379394531,13.3100004196167,109.61000061035156,1762.1099853515625,2.54,4.8
2013-10-29,8.579277038574219,56.417823791503906,13.40999984741211,109.01000213623047,1771.949951171875,2.53,5.08
2013-10-30,8.515132904052734,56.03643798828125,13.649999618530273,109.86000061035156,1763.31005859375,2.55,4.95
2013-10-31,8.491082191467285,55.84251403808594,13.75,108.83999633789062,1756.5400390625,2.57,4.8
2013-11-01,8.515132904052734,55.64214324951172,13.279999732971191,105.91000366210938,1761.6400146484375,2.65,4.61
2013-11-04,8.69955062866211,56.33378982543945,12.930000305175781,106.2300033569336,1767.9300537109375,2.63,4.55
2013-11-05,8.659459114074707,55.8231315612793,13.270000457763672,105.33000183105469,1762.969970703125,2.69,4.79
2013-11-06,8.723602294921875,55.9911994934082,12.670000076293945,105.23999786376953,1770.489990234375,2.67,4.77
2013-11-07,8.418914794921875,55.12503433227539,13.90999984741211,103.45999908447266,1747.1500244140625,2.63,4.79
2013-11-08,8.531167984008789,55.94594955444336,12.899999618530273,105.12000274658203,1770.6099853515625,2.77,4.48
2013-11-11,8.547207832336426,56.04936218261719,12.529999732971191,106.4000015258789,1771.8900146484375,2.77,4.6
2013-11-12,8.450987815856934,55.53224563598633,12.819999694824219,105.80999755859375,1767.68994140625,2.8,4.64
2013-11-13,8.563240051269531,56.01707077026367,12.520000457763672,107.12000274658203,1782.0,2.75,4.64
2013-11-14,8.683511734008789,56.35317611694336,12.369999885559082,108.54000091552734,1790.6199951171875,2.69,4.58
2013-11-15,8.731621742248535,56.6634521484375,12.1899995803833,108.55000305175781,1798.1800537109375,2.71,4.49
2013-11-18,8.731621742248535,56.23036575317383,13.100000381469727,,1791.530029296875,2.67,4.34
2013-11-19,8.547207832336426,56.32734680175781,13.390000343322754,106.91999816894531,1787.8699951171875,2.71,4.42
2013-11-20,8.467026710510254,56.19157409667969,13.399999618530273,108.05999755859375,1781.3699951171875,2.8,4.49
2013-11-21,8.555225372314453,56.72810363769531,12.65999984741211,110.08000183105469,1795.8499755859375,2.79,4.41
2013-11-22,8.531167984008789,57.031898498535156,12.260000228881836,111.05000305175781,1804.760009765625,2.75,4.43
2013-11-25,8.426935195922852,56.5147705078125,12.789999961853027,111.0,1802.47998046875,2.74,4.4
2013-11-26,8.418914794921875,56.37255096435547,12.8100004196167,110.87999725341797,1802.75,2.71,4.49
2013-11-27,8.467026710510254,55.9911994934082,12.979999542236328,111.30999755859375,1807.22998046875,2.74,4.47
2013-11-29,8.483060836791992,55.87486267089844,13.699999809265137,109.69000244140625,1805.81005859375,2.75,4.36
2013-12-02,8.394862174987793,55.913612365722656,14.229999542236328,111.44999694824219,1800.9000244140625,2.81,4.5
2013-12-03,8.266572952270508,56.04936218261719,14.550000190734863,112.62000274658203,1795.1500244140625,2.79,4.48
2013-12-04,8.2986478805542,55.86836624145508,14.699999809265137,111.87999725341797,1792.81005859375,2.84,4.48
2013-12-05,8.242518424987793,55.68091583251953,15.079999923706055,110.9800033569336,1785.030029296875,2.88,4.64
2013-12-06,8.322701454162598,55.855445861816406,13.789999961853027,111.61000061035156,1805.0899658203125,2.88,4.79
2013-12-09,8.210451126098633,55.93301010131836,13.489999771118164,109.38999938964844,1808.3699951171875,2.86,4.9
2013-12-10,8.242518424987793,55.764957427978516,13.90999984741211,109.37999725341797,1802.6199951171875,2.81,5.02
2013-12-11,8.090178489685059,54.97633361816406,15.420000076293945,109.69999694824219,1782.219970703125,2.86,4.88
2013-12-12,8.1222505569458,55.20903396606445,15.539999961853027,108.66999816894531,1775.5,2.89,4.9
2013-12-13,8.138286590576172,55.028053283691406,15.760000228881836,108.83000183105469,1775.3199462890625,2.88,4.8
2013-12-16,8.178375244140625,55.50639724731445,16.030000686645508,110.47000122070312,1786.5400390625,2.89,4.67
2013-12-17,8.132118225097656,55.18965530395508,16.209999084472656,110.41000366210938,1781.0,2.85,4.89
2013-12-18,8.172697067260742,56.02351379394531,13.800000190734863,,1810.6500244140625,2.89,4.87
2013-12-19,8.27820110321045,56.18513488769531,14.149999618530273,110.29000091552734,1809.5999755859375,2.94,4.93
2013-12-20,8.156464576721191,56.28446960449219,13.789999961853027,111.7699966430664,1818.3199462890625,2.89,4.75
2013-12-23,8.24573802947998,56.34292221069336,13.039999961853027,111.55999755859375,1827.989990234375,2.94,4.78
2013-12-24,8.180811882019043,56.654632568359375,12.479999542236328,111.9000015258789,1833.3199462890625,2.99,4.91
2013-12-26,8.25385570526123,57.05727767944336,12.329999923706055,111.9800033569336,1842.02001953125,3.0,4.99
2013-12-27,8.359360694885254,57.33652877807617,12.460000038146973,112.18000030517578,1841.4000244140625,3.02,4.92
2013-12-30,8.424288749694824,56.92739486694336,13.5600004196167,111.20999908447266,1841.0699462890625,2.99,4.91
2013-12-31,8.472984313964844,57.47939682006836,13.720000267028809,110.80000305175781,1848.3599853515625,3.04,4.83
2014-01-02,8.5866060256958,56.6611328125,14.229999542236328,107.77999877929688,1831.97998046875,3.0,4.71
2014-01-03,8.659650802612305,56.45331573486328,13.760000228881836,106.88999938964844,1831.3699951171875,3.01,4.69
2014-01-06,8.5866060256958,56.53124237060547,13.550000190734863,106.7300033569336,1826.77001953125,2.98,4.61
2014-01-07,8.716460227966309,56.959869384765625,12.920000076293945,107.3499984741211,1837.8800048828125,2.96,4.66
2014-01-08,8.700228691101074,56.56371307373047,12.869999885559082,107.1500015258789,1837.489990234375,3.01,4.57
2014-01-09,8.716460227966309,56.38837432861328,12.890000343322754,106.38999938964844,1838.1300048828125,2.97,4.5
2014-01-10,8.716460227966309,56.4338493347168,12.140000343322754,107.25,1842.3699951171875,2.88,4.52
2014-01-13,8.602839469909668,55.31035614013672,13.279999732971191,106.75,1819.199951171875,2.84,4.62
2014-01-14,8.683993339538574,56.03120803833008,12.279999732971191,106.38999938964844,1838.8800048828125,2.88,4.81
2014-01-15,8.773272514343262,55.86884689331055,12.279999732971191,107.12999725341797,1848.3800048828125,2.9,4.8
2014-01-16,8.830082893371582,55.946773529052734,12.529999732971191,107.08999633789062,1845.8900146484375,2.86,5.05
2014-01-17,8.846314430236816,55.85586929321289,12.4399995803833,107.05999755859375,1838.699951171875,2.84,5.05
2014-01-21,8.830082893371582,56.31694412231445,12.869999885559082,,1843.800048828125,2.85,5.02
2014-01-22,8.854430198669434,56.57672119140625,12.84000015258789,108.2699966430664,1844.8599853515625,2.87,5.11
2014-01-23,8.692111015319824,55.93379592895508,13.770000457763672,107.58000183105469,1828.4599609375,2.79,5.01
2014-01-24,8.335015296936035,54.764862060546875,18.139999389648438,107.87999725341797,1790.2900390625,2.75,5.24
2014-01-27,8.270087242126465,54.57004928588867,17.420000076293945,106.69000244140625,1781.56005859375,2.78,5.35
2014-01-28,8.464868545532227,54.98566436767578,15.800000190734863,107.41000366210938,1792.5,2.77,5.5
2014-01-29,8.367476463317871,54.680450439453125,17.350000381469727,107.8499984741211,1774.199951171875,2.69,5.48
2014-01-30,8.481098175048828,54.855777740478516,17.290000915527344,107.94999694824219,1794.18994140625,2.72,5.69
2014-01-31,8.399941444396973,54.14790344238281,18.40999984741211,106.4000015258789,1782.5899658203125,2.67,5.5
2014-02-03,8.180811882019043,53.1802864074707,21.440000534057617,106.04000091552734,1741.8900146484375,2.61,5.82
2014-02-04,8.19704532623291,53.725799560546875,19.110000610351562,105.77999877929688,1755.199951171875,2.64,5.8
2014-02-05,8.180811882019043,53.19978332519531,19.950000762939453,106.25,1751.6400146484375,2.7,6.06
2014-02-06,8.326897621154785,53.99203872680664,17.229999542236328,107.19000244140625,1773.4300537109375,2.73,6.43
2014-02-07,8.537910461425781,54.57652282714844,15.289999961853027,109.56999969482422,1797.02001953125,2.71,6.41
2014-02-10,8.610953330993652,54.31026840209961,15.260000228881836,108.62999725341797,1799.8399658203125,2.7,6.4
2014-02-11,8.635299682617188,55.018123626708984,14.510000228881836,108.68000030517578,1819.75,2.75,6.24
2014-02-12,8.667764663696289,54.88822937011719,14.300000190734863,108.79000091552734,1819.260009765625,2.8,6.34
2014-02-13,8.683993339538574,55.14802169799805,14.140000343322754,108.7300033569336,1829.8299560546875,2.73,6.37
2014-02-14,8.724575996398926,55.86884689331055,13.569999694824219,108.7300033569336,1838.6300048828125,2.75,6.57
2014-02-18,8.789504051208496,56.12213897705078,13.869999885559082,,1840.760009765625,2.71,6.73
2014-02-19,8.716460227966309,56.19355010986328,15.5,110.47000122070312,1828.75,2.73,6.9
2014-02-20,8.716460227966309,56.56371307373047,14.789999961853027,110.30000305175781,1839.780029296875,2.76,6.97
2014-02-21,8.773272514343262,56.115631103515625,14.680000305175781,109.8499984741211,1836.25,2.73,7.12
2014-02-24,8.984284400939941,56.959869384765625,14.229999542236328,110.63999938964844,1847.6099853515625,2.75,6.99
2014-02-25,8.919356346130371,56.93388366699219,13.670000076293945,109.51000213623047,1845.1199951171875,2.7,6.21
2014-02-26,8.935591697692871,56.57672119140625,14.350000381469727,109.5199966430664,1845.1600341796875,2.67,6.48
2014-02-27,9.122254371643066,56.6351432800293,14.039999961853027,108.95999908447266,1854.2900390625,2.65,6.5
2014-02-28,9.065443992614746,56.92089080810547,14.0,109.06999969482422,1859.449951171875,2.66,7.06
2014-03-03,9.041097640991211,56.557212829589844,16.0,111.19999694824219,1845.72998046875,2.6,6.61
2014-03-04,9.381964683532715,57.17418670654297,14.100000381469727,109.30000305175781,1873.9100341796875,2.7,6.81
2014-03-05,9.317035675048828,56.641666412353516,13.890000343322754,107.76000213623047,1873.81005859375,2.7,6.77
2014-03-06,9.463120460510254,57.05080032348633,14.210000038146973,108.0999984741211,1877.030029296875,2.74,6.8
2014-03-07,9.422542572021484,57.161170959472656,14.109999656677246,109.0,1878.0400390625,2.8,6.9
2014-03-10,9.325150489807129,57.25209045410156,14.199999809265137,108.08000183105469,1877.1700439453125,2.79,6.89
2014-03-11,9.308918952941895,56.60270309448242,14.800000190734863,108.55000305175781,1867.6300048828125,2.77,6.82
2014-03-12,9.25210952758789,56.60918426513672,14.470000267028809,108.0199966430664,1868.199951171875,2.73,6.5
2014-03-13,9.07356071472168,56.04419708251953,16.219999313354492,107.38999938964844,1846.3399658203125,2.66,6.43
2014-03-14,8.959938049316406,56.09617614746094,17.81999969482422,108.56999969482422,1841.1300048828125,2.65,6.29
2014-03-17,9.07356071472168,56.39488220214844,15.640000343322754,108.54000091552734,1858.8299560546875,2.7,5.87
2014-03-18,9.122254371643066,56.86894607543945,14.520000457763672,106.79000091552734,1872.25,2.68,5.75
2014-03-19,9.195297241210938,56.440338134765625,15.119999885559082,105.8499984741211,1860.77001953125,2.78,5.99
2014-03-20,9.154718399047852,56.6611328125,14.520000457763672,106.44999694824219,1872.010009765625,2.79,6.01
2014-03-21,9.032979965209961,56.81578826904297,15.0,106.91999816894531,1866.52001953125,2.75,6.18
2014-03-24,9.016748428344727,56.698333740234375,15.09000015258789,106.80999755859375,1857.43994140625,2.74,5.86
2014-03-25,8.927473068237305,57.207366943359375,14.020000457763672,106.98999786376953,1865.6199951171875,2.75,5.85
2014-03-26,8.870662689208984,56.939788818359375,14.930000305175781,107.02999877929688,1852.56005859375,2.71,5.8
2014-03-27,9.00051498413086,57.40314865112305,14.619999885559082,107.83000183105469,1849.0400390625,2.69,5.17
2014-03-28,9.065443992614746,58.12099075317383,14.40999984741211,108.06999969482422,1857.6199951171875,2.73,4.34
2014-03-31,9.089791297912598,58.12099075317383,13.880000114440918,107.76000213623047,1872.3399658203125,2.73,4.64
2014-04-01,9.11413860321045,58.4669075012207,13.100000381469727,105.62000274658203,1885.52001953125,2.77,5.04
2014-04-02,9.203412055969238,58.67572021484375,13.09000015258789,104.79000091552734,1890.9000244140625,2.82,4.82
2014-04-03,9.049212455749512,59.05424880981445,13.369999885559082,106.1500015258789,1888.77001953125,2.8,4.85
2014-04-04,9.00051498413086,58.8388786315918,13.960000038146973,106.72000122070312,1865.0899658203125,2.74,4.68
2014-04-07,8.89500904083252,57.853450775146484,15.569999694824219,105.81999969482422,1845.0400390625,2.71,4.97
2014-04-08,8.854430198669434,58.43424606323242,14.890000343322754,107.66999816894531,1851.9599609375,2.69,4.85
2014-04-09,9.041097640991211,58.70183181762695,13.819999694824219,107.9800033569336,1872.1800537109375,2.71,4.93
2014-04-10,8.757039070129395,57.88605880737305,15.890000343322754,107.45999908447266,1833.0799560546875,2.65,5.11
2014-04-11,8.683993339538574,57.722930908203125,17.030000686645508,107.33000183105469,1815.68994140625,2.63,5.31
2014-04-14,8.602839469909668,58.5125617980957,16.110000610351562,109.06999969482422,1830.6099853515625,2.65,5.23
2014-04-15,8.562255859375,59.29570770263672,15.609999656677246,108.73999786376953,1842.97998046875,2.64,5.53
2014-04-16,8.74892520904541,60.00703048706055,14.180000305175781,108.80000305175781,1862.31005859375,2.65,5.45
2014-04-17,8.797619819641113,60.555240631103516,13.359999656677246,109.52999877929688,1864.8499755859375,2.73,5.54
2014-04-21,8.773272514343262,60.96637725830078,13.25,109.94999694824219,1871.8900146484375,2.73,5.54
2014-04-22,9.016748428344727,60.868473052978516,13.1899995803833,109.2699966430664,1879.550048828125,2.73,5.67
2014-04-23,8.96805191040039,61.18827438354492,13.270000457763672,109.11000061035156,1875.3900146484375,2.7,5.66
2014-04-24,8.935591697692871,61.20784378051758,13.319999694824219,110.33000183105469,1878.6099853515625,2.7,5.71
2014-04-25,8.765155792236328,60.84238052368164,14.0600004196167,109.58000183105469,1863.4000244140625,2.68,5.06
2014-04-28,8.643417358398438,60.946781158447266,13.970000267028809,108.12000274658203,1869.4300537109375,2.7,5.2
2014-04-29,8.643417358398438,61.22740173339844,13.710000038146973,108.9800033569336,1878.3299560546875,2.71,5.41
2014-04-30,8.683993339538574,61.17520523071289,13.40999984741211,108.06999969482422,1883.949951171875,2.67,5.4
2014-05-01,8.700228691101074,61.038143157958984,13.25,107.76000213623047,1883.6800537109375,2.63,5.41
2014-05-02,8.781388282775879,61.16214370727539,12.90999984741211,108.58999633789062,1881.1400146484375,2.6,5.18
2014-05-05,8.773272514343262,61.449302673339844,13.289999961853027,107.72000122070312,1884.6600341796875,2.63,5.21
2014-05-06,8.700228691101074,61.5406379699707,13.800000190734863,107.05999755859375,1867.719970703125,2.61,5.22
2014-05-07,8.602839469909668,62.07581329345703,13.399999618530273,108.12999725341797,1878.2099609375,2.62,5.12
2014-05-08,8.448634147644043,61.18827438354492,13.430000305175781,108.04000091552734,1875.6300048828125,2.61,5.13
2014-05-09,8.497330665588379,61.129520416259766,12.920000076293945,107.88999938964844,1878.47998046875,2.62,5.24
2014-05-12,8.765155792236328,61.560264587402344,12.229999542236328,108.41000366210938,1896.6500244140625,2.66,5.3
2014-05-13,8.757039070129395,61.78863525390625,12.130000114440918,109.23999786376953,1897.449951171875,2.61,5.28
2014-05-14,8.781388282775879,61.81476593017578,12.170000076293945,110.19000244140625,1888.530029296875,2.54,5.1
2014-05-15,8.5784912109375,61.10995101928711,13.170000076293945,110.44000244140625,1870.8499755859375,2.5,4.77
2014-05-16,8.497330665588379,60.953330993652344,12.4399995803833,110.41999816894531,1877.8599853515625,2.52,4.79
2014-05-19,8.562255859375,61.142581939697266,12.420000076293945,109.37000274658203,1885.0799560546875,2.54,4.69
2014-05-20,8.497330665588379,60.96637725830078,12.960000038146973,109.69000244140625,1872.8299560546875,2.52,4.84
2014-05-21,8.716460227966309,61.62548828125,11.90999984741211,110.55000305175781,1888.030029296875,2.54,5.12
2014-05-22,8.821968078613281,61.566768646240234,12.029999732971191,110.36000061035156,1892.489990234375,2.56,5.16
2014-05-23,8.927473068237305,61.442779541015625,11.359999656677246,110.54000091552734,1900.530029296875,2.54,5.12
2014-05-27,9.00051498413086,61.612449645996094,11.510000228881836,110.0199966430664,1911.9100341796875,2.52,5.17
2014-05-28,8.984284400939941,61.716888427734375,11.680000305175781,109.80999755859375,1909.780029296875,2.44,5.2
2014-05-29,9.097908020019531,62.24546813964844,11.569999694824219,109.97000122070312,1920.030029296875,2.45,5.2
2014-05-30,9.041097640991211,62.19980239868164,11.399999618530273,109.41000366210938,1923.5699462890625,2.48,5.05
2014-06-02,9.08167552947998,62.12148666381836,11.579999923706055,108.83000183105469,1924.969970703125,2.54,5.14
2014-06-03,9.05732536315918,62.336822509765625,11.869999885559082,108.81999969482422,1924.239990234375,2.6,5.43
2014-06-04,8.992399215698242,62.30418395996094,12.079999923706055,108.4000015258789,1927.8800048828125,2.61,5.39
2014-06-05,9.11413860321045,62.663150787353516,11.680000305175781,108.79000091552734,1940.4599609375,2.59,5.54
2014-06-06,9.170949935913086,63.178707122802734,10.729999542236328,108.61000061035156,1949.43994140625,2.6,5.44
2014-06-09,9.211527824401855,63.276607513427734,11.149999618530273,109.98999786376953,1951.27001953125,2.62,5.53
2014-06-10,9.170949935913086,63.17217254638672,10.989999771118164,109.5199966430664,1950.7900390625,2.64,5.49
2014-06-11,9.17906665802002,63.41363525390625,11.600000381469727,109.94999694824219,1943.8900146484375,2.65,5.36
2014-06-12,9.195297241210938,63.62248229980469,12.5600004196167,113.0199966430664,1930.1099853515625,2.58,5.55
2014-06-13,9.34138298034668,64.22941589355469,12.180000305175781,113.41000366210938,1936.1600341796875,2.6,5.66
2014-06-16,9.365730285644531,64.61442565917969,12.649999618530273,113.22000122070312,1937.780029296875,2.61,5.63
2014-06-17,9.528048515319824,64.56873321533203,12.0600004196167,113.44999694824219,1941.989990234375,2.66,5.7
2014-06-18,9.674134254455566,65.0582046508789,10.609999656677246,114.26000213623047,1956.97998046875,2.61,5.65
2014-06-19,9.617323875427246,65.52156066894531,10.619999885559082,115.05999755859375,1959.47998046875,2.64,5.54
2014-06-20,9.649788856506348,66.17330932617188,10.850000381469727,114.80999755859375,1962.8699951171875,2.63,5.65
2014-06-23,9.592975616455078,66.40926361083984,10.979999542236328,114.12000274658203,1962.6099853515625,2.63,5.79
2014-06-24,9.46040153503418,65.0128173828125,12.130000114440918,114.45999908447266,1949.97998046875,2.59,5.74
2014-06-25,9.566788673400879,65.50448608398438,11.59000015258789,114.0,1959.530029296875,2.57,5.71
2014-06-26,9.632257461547852,65.57662963867188,11.630000114440918,113.20999908447266,1957.219970703125,2.53,5.7
2014-06-27,9.697729110717773,65.57662963867188,11.260000228881836,113.30000305175781,1960.9599609375,2.54,5.76
2014-06-30,9.705911636352539,65.62908935546875,11.569999694824219,112.36000061035156,1960.22998046875,2.53,5.81
2014-07-01,9.68136215209961,65.6684341430664,11.149999618530273,112.29000091552734,1973.3199462890625,2.58,6.01
2014-07-02,9.673174858093262,65.570068359375,10.819999694824219,111.23999786376953,1974.6199951171875,2.64,6.07
2014-07-03,9.80411434173584,65.8191909790039,10.319999694824219,111.0,1985.43994140625,2.65,5.99
2014-07-07,9.648624420166016,65.31436920166016,11.329999923706055,110.23999786376953,1977.6500244140625,2.63,5.54
2014-07-08,9.337642669677734,65.20948028564453,11.979999542236328,108.94000244140625,1963.7099609375,2.58,5.73
2014-07-09,9.394927978515625,65.64219665527344,11.649999618530273,108.27999877929688,1972.8299560546875,2.57,5.79
2014-07-10,9.26398754119873,65.0128173828125,12.59000015258789,108.66999816894531,1964.6800537109375,2.55,5.66
2014-07-11,9.288540840148926,64.51448822021484,12.079999923706055,106.66000366210938,1967.5699462890625,2.53,5.72
2014-07-14,9.313090324401855,65.07180786132812,11.819999694824219,106.9800033569336,1977.0999755859375,2.55,5.86
2014-07-15,9.288540840148926,64.78987121582031,11.960000038146973,106.0199966430664,1973.280029296875,2.56,5.92
2014-07-16,9.313090324401855,65.7733154296875,11.0,105.8499984741211,1981.5699462890625,2.55,6.02
2014-07-17,9.173965454101562,64.711181640625,14.539999961853027,105.95999908447266,1958.1199951171875,2.47,6.13
2014-07-18,9.34582805633545,64.90131378173828,12.0600004196167,107.23999786376953,1978.219970703125,2.5,5.98
2014-07-21,9.354011535644531,64.99967956542969,12.8100004196167,107.68000030517578,1973.6300048828125,2.49,6.04
2014-07-22,9.476767539978027,65.46517181396484,12.239999771118164,107.33000183105469,1983.530029296875,2.48,6.15
2014-07-23,9.419480323791504,65.88478088378906,11.520000457763672,108.02999877929688,1987.010009765625,2.48,6.15
2014-07-24,9.46040153503418,65.94380950927734,11.84000015258789,107.06999969482422,1987.97998046875,2.52,6.03
